source_id,genre,condition,target_persona,model,mode,prompt_variant,repeat_idx,d_H,delta_H,text_len,hop_index,d_total,d_step,dS,dR,nli_entailment,creativity_auto,creativity_auto_geom,value_auto,value_auto_geom,novelty_auto_combined,distinct2_rel,novel_ngram_rel,embedding_distance_rel,coherence_auto,perplexity,sentiment_shift,kendall_tau,levenshtein,novelty_judge,coherence_judge,fidelity_judge,value_judge,value_judge_geom,creativity_judge,creativity_judge_geom,fidelity_fused,source_file
academic_06,academic,T3,continuous_S-0.123_R-0.300,gen_openai_4o,joint,0,2,0.40344596739490185,"[-1.1234487181947594, 0.2000304137980472]",218,,,,-1.1234487181947594,0.2000304137980472,0.8028099536895752,0.3046397525468574,0.3046296667157094,0.7963300719604749,0.7963037075396247,0.3825546256175767,0.64766387685273,0.0,0.5,0.7898501902313746,41.2650260925293,0.03911885991692543,0.9772607021092117,0.5841359773371105,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S-0.299_R-0.598,gen_openai_4o,joint,0,2,0.4605693757109424,"[-1.2990244390906178, -0.09761508790880469]",209,,,,-1.2990244390906178,-0.09761508790880469,0.7820969223976135,0.2801432689705102,0.2799605427173945,0.754838023113306,0.7543456724522332,0.37113030927491963,0.6133909278247589,0.0,0.5,0.7275791238289984,48.95195770263672,0.07439422886818647,0.9861724348043976,0.5722379603399433,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S-0.370_R-0.027,gen_openai_4o,joint,0,2,0.5124470301911396,"[-1.3700846469513832, 0.4729521436697941]",222,,,,-1.3700846469513832,0.4729521436697941,0.6982861757278442,0.26960816229355955,0.2693969558151015,0.7270592888657978,0.7264897229048668,0.3708200506098264,0.6124601518294793,0.0,0.5,0.7558324020037515,45.46961212158203,0.017407644540071487,0.9861724348043976,0.5053824362606232,,,,,,,,,main_continuous_metrics
academic_06,academic,T0,,gen_openai_mini,identity,0,0,0.0,,255,,,,0.0,0.0,0.7653482556343079,0.22545446429870042,0.22477684942973675,0.8296215398777799,0.8271280701086964,0.27175579883318174,0.31526739649954516,0.0,0.5,0.8938948241212519,27.562274932861328,0.0,1.0,0.0,0.2,1.0,1.0,0.941337063908577,0.9395073857171927,0.1882674127817154,0.18790147714343855,0.8826741278171539,main_continuous_metrics
academic_06,academic,T1,rational_conservative,gen_openai_mini,joint,0,0,0.17677669529663687,"[0.0, -0.5]",243,,,,0.0,-0.5,0.7652740478515625,0.27741400581391185,0.27645552159702413,0.8345913609825616,0.831707791190526,0.3323950124373601,0.49718503731208036,0.0,0.5,0.9039086741135607,26.083736419677734,0.010368084535002708,0.9885042104591972,0.3388101983002833,,,,,,,,,main_continuous_metrics
academic_06,academic,T1,rational_conservative,gen_openai_mini,joint,0,1,0.17677669529663687,"[0.0, -0.5]",243,,,,0.0,-0.5,0.7652740478515625,0.27741400581391185,0.27645552159702413,0.8345913609825616,0.831707791190526,0.3323950124373601,0.49718503731208036,0.0,0.5,0.9039086741135607,26.083736419677734,0.010368084535002708,0.9885042104591972,0.3388101983002833,,,,,,,,,main_continuous_metrics
academic_06,academic,T1,rational_conservative,gen_openai_mini,joint,0,2,0.17677669529663687,"[0.0, -0.5]",243,,,,0.0,-0.5,0.7652740478515625,0.27741400581391185,0.27645552159702413,0.8345913609825616,0.831707791190526,0.3323950124373601,0.49718503731208036,0.0,0.5,0.9039086741135607,26.083736419677734,0.010368084535002708,0.9885042104591972,0.3388101983002833,,,,,,,,,main_continuous_metrics
academic_06,academic,T2,emotional_adventurous,gen_openai_mini,joint,0,0,0.8838834764831843,"[-2.0, 1.5]",270,,,,-2.0,1.5,0.41848495602607727,0.25843030021223884,0.2503587407641344,0.556475875441194,0.5390954517587901,0.464405217939315,0.644290041321184,0.24892561249676104,0.5,0.6944667948563107,53.063201904296875,0.44594312086701393,0.8972760788523301,0.6407932011331445,,,,,,,,,main_continuous_metrics
academic_06,academic,T2,rational_conservative,gen_openai_mini,joint,0,1,0.17677669529663687,"[0.0, -0.5]",243,,,,0.0,-0.5,0.7652740478515625,0.27741400581391185,0.27645552159702413,0.8345913609825616,0.831707791190526,0.3323950124373601,0.49718503731208036,0.0,0.5,0.9039086741135607,26.083736419677734,0.010368084535002708,0.9885042104591972,0.3388101983002833,,,,,,,,,main_continuous_metrics
academic_06,academic,T2,rational_conservative,gen_openai_mini,joint,0,2,0.17677669529663687,"[0.0, -0.5]",243,,,,0.0,-0.5,0.7652740478515625,0.27741400581391185,0.27645552159702413,0.8345913609825616,0.831707791190526,0.3323950124373601,0.49718503731208036,0.0,0.5,0.9039086741135607,26.083736419677734,0.010368084535002708,0.9885042104591972,0.3388101983002833,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S-0.619_R-0.452,gen_openai_mini,joint,0,0,0.5728246591596868,"[-1.6194877309389273, 0.04779341450007224]",236,,,,-1.6194877309389273,0.04779341450007224,0.8073602914810181,0.294022566984259,0.2934172511117947,0.758701323027061,0.757139354644843,0.38753401115892344,0.6212852871921283,0.04131674628464216,0.5,0.7100423545731038,51.122859954833984,0.3265948873013258,0.9001633653325206,0.556926528323051,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S-0.417_R-0.899,gen_openai_mini,joint,0,0,0.5204312610994807,"[-1.4167999683412251, -0.39933373254092985]",235,,,,-1.4167999683412251,-0.39933373254092985,0.1566343605518341,0.17926326719515442,0.13383834875199607,0.4679434428216449,0.3493676014974803,0.3830874648316849,0.6096961977681835,0.03956619672687117,0.5,0.7792525250914557,42.579322814941406,0.3295994736254215,0.9830458915396479,0.5597733711048158,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S+0.287_R-0.583,gen_openai_mini,joint,0,0,0.25370964138650476,"[-0.7127524441372113, -0.08326229900850945]",218,,,,-0.7127524441372113,-0.08326229900850945,0.7334524393081665,0.2731705327164,0.272885799375219,0.768533002596848,0.7677319389994632,0.35544411468780873,0.5663323440634261,0.0,0.5,0.8036135658855295,39.54777908325195,0.037078872323036194,0.9772607021092117,0.3773371104815864,0.4,1.0,1.0,0.9333631098270416,0.9309813207868798,0.3733452439308167,0.37239252831475195,0.8667262196540833,main_continuous_metrics
academic_06,academic,T3,continuous_S+0.542_R+0.405,gen_openai_mini,joint,0,0,0.35868691292060595,"[-0.4582471253510283, 0.9051298161654127]",232,,,,-0.4582471253510283,0.9051298161654127,0.3682572841644287,0.21039326305694847,0.1949233319099383,0.5905015756889093,0.5470827960883675,0.356295853760412,0.5688875612812361,0.0,0.5,0.8127458672133898,38.399742126464844,0.49694324750453234,0.9887626099538394,0.4668555240793201,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S+0.536_R-0.129,gen_openai_mini,joint,0,1,0.20999214319302748,"[-0.46378129981599014, 0.3710532408744038]",232,,,,-0.46378129981599014,0.3710532408744038,0.9676964282989502,0.3202693539730714,0.3197189523073004,0.9141269964475913,0.9125560155987233,0.3503554267817022,0.5510662803451065,0.0,0.5,0.8605575645962326,32.203086853027344,0.021047357469797134,0.9437122608289996,0.3654390934844193,0.4666666666666667,1.0,1.0,0.9919241070747375,0.9918912310074502,0.4628979166348775,0.46288257447014347,0.9838482141494751,main_continuous_metrics
academic_06,academic,T3,continuous_S-0.008_R-0.284,gen_openai_mini,joint,0,1,0.3644476203753578,"[-1.0080219046531627, 0.21556526556358158]",242,,,,-1.0080219046531627,0.21556526556358158,0.739678680896759,0.28186474733139866,0.28170382201851596,0.7655438223057249,0.765106749630634,0.36818891240276264,0.604566737208288,0.0,0.5,0.7914089637146908,41.07119369506836,0.04846789501607418,0.9830458915396479,0.47276810780460415,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S-0.170_R-0.946,gen_openai_mini,joint,0,1,0.442647747910095,"[-1.1696929256893238, -0.4464467375078266]",240,,,,-1.1696929256893238,-0.4464467375078266,0.5470383167266846,0.24152643034102556,0.23815182820813552,0.6563773497903354,0.6472064594598003,0.3679688679357623,0.6039066038072869,0.0,0.5,0.765716382853986,44.25139617919922,0.273481753654778,0.9930066485916347,0.5093484419263457,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S+0.561_R+0.204,gen_openai_mini,joint,0,1,0.29341808040045597,"[-0.43947660404803557, 0.7039983478258409]",222,,,,-0.43947660404803557,0.7039983478258409,0.6543989777565002,0.2739085476183969,0.27227662669960545,0.7344519190408424,0.7300761247804929,0.37294278974191775,0.6188283692257531,0.0,0.5,0.8145048603251845,38.177669525146484,0.013575984165072441,0.9887626099538394,0.49178470254957507,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S+0.699_R-0.558,gen_openai_mini,joint,0,2,0.10854625464035336,"[-0.30139573503954, -0.058471583453527876]",215,,,,-0.30139573503954,-0.058471583453527876,0.5267106294631958,0.2396569092911914,0.23295176032459125,0.6884119194837957,0.6691514504901247,0.34813009843132536,0.5443902952939761,0.0,0.5,0.8501132095043955,33.591800689697266,0.018871283158659935,0.9772607021092117,0.39490084985835694,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S-0.582_R-0.343,gen_openai_mini,joint,0,2,0.5619037647165676,"[-1.5815357719058079, 0.15694371157683862]",255,,,,-1.5815357719058079,0.15694371157683862,0.8584697842597961,0.3221372399571005,0.3221057787214441,0.8466374806245531,0.8465547945579034,0.3804901712117259,0.5956876302401262,0.04578288339505149,0.5,0.8348051769893101,35.58734893798828,0.4576793098822236,0.9059495152265316,0.5797991071428571,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S-0.389_R-0.756,gen_openai_mini,joint,0,2,0.49947219811495525,"[-1.3893888350119115, -0.25569215604418705]",248,,,,-1.3893888350119115,-0.25569215604418705,0.5492832660675049,0.23856198507596105,0.23480800424125545,0.6671755127828023,0.6566769243862728,0.3575700554130266,0.5727101662390799,0.0,0.5,0.7850677594980996,41.85884094238281,0.18383357487618923,0.9432963206558078,0.5113122171945701,,,,,,,,,main_continuous_metrics
academic_06,academic,T3,continuous_S+0.532_R+0.342,gen_openai_mini,joint,0,2,0.34060487281096485,"[-0.4675160082182883, 0.8423314176262369]",235,,,,-0.4675160082182883,0.8423314176262369,0.4733920991420746,0.21790810150809675,0.2139293657839026,0.5845944655624935,0.5739204847962792,0.372750880045412,0.618252640136236,0.0,0.5,0.6957968319829123,52.896949768066406,0.18456019181758165,0.978713553878169,0.5031161473087818,,,,,,,,,main_continuous_metrics
academic_07,academic,T0,,gen_openai_4o,identity,0,0,0.0,,285,,,,0.0,0.0,0.8462324738502502,0.3023655312993691,0.3023198609150091,0.8317762028350466,0.8316505683464801,0.3635178913135275,0.5905536739405826,0.0,0.5,0.8173199318198429,37.82156753540039,0.0,1.0,0.0,,,,,,,,,main_continuous_metrics
academic_07,academic,T1,rational_conservative,gen_openai_4o,joint,0,0,0.35355339059327373,"[0.0, -1.0]",294,,,,0.0,-1.0,0.7385813593864441,0.3511625419264406,0.34888790545324305,0.8332700857594789,0.8278726236079207,0.4214270353967833,0.5596441916141252,0.20463691457622474,0.5,0.9279588121325137,22.290307998657227,0.2965986141934991,0.9806876387641001,0.5361390667886551,,,,,,,,,main_continuous_metrics
academic_07,academic,T1,rational_conservative,gen_openai_4o,joint,0,1,0.35355339059327373,"[0.0, -1.0]",294,,,,0.0,-1.0,0.7385813593864441,0.3511625419264406,0.34888790545324305,0.8332700857594789,0.8278726236079207,0.4214270353967833,0.5596441916141252,0.20463691457622474,0.5,0.9279588121325137,22.290307998657227,0.2965986141934991,0.9806876387641001,0.5361390667886551,,,,,,,,,main_continuous_metrics
academic_07,academic,T1,rational_conservative,gen_openai_4o,joint,0,2,0.35355339059327373,"[0.0, -1.0]",294,,,,0.0,-1.0,0.7385813593864441,0.3511625419264406,0.34888790545324305,0.8332700857594789,0.8278726236079207,0.4214270353967833,0.5596441916141252,0.20463691457622474,0.5,0.9279588121325137,22.290307998657227,0.2965986141934991,0.9806876387641001,0.5361390667886551,,,,,,,,,main_continuous_metrics
academic_07,academic,T2,rational_conservative,gen_openai_4o,joint,0,0,0.35355339059327373,"[0.0, -1.0]",294,,,,0.0,-1.0,0.7385813593864441,0.3511625419264406,0.34888790545324305,0.8332700857594789,0.8278726236079207,0.4214270353967833,0.5596441916141252,0.20463691457622474,0.5,0.9279588121325137,22.290307998657227,0.2965986141934991,0.9806876387641001,0.5361390667886551,,,,,,,,,main_continuous_metrics
academic_07,academic,T2,rational_conservative,gen_openai_4o,joint,0,1,0.35355339059327373,"[0.0, -1.0]",294,,,,0.0,-1.0,0.7385813593864441,0.3511625419264406,0.34888790545324305,0.8332700857594789,0.8278726236079207,0.4214270353967833,0.5596441916141252,0.20463691457622474,0.5,0.9279588121325137,22.290307998657227,0.2965986141934991,0.9806876387641001,0.5361390667886551,,,,,,,,,main_continuous_metrics
academic_07,academic,T2,emotional_conservative,gen_openai_4o,joint,0,2,0.7905694150420948,"[-2.0, -1.0]",252,,,,-2.0,-1.0,0.7322368621826172,0.3598614965418695,0.35691044264370286,0.8395322546810198,0.8326476478069282,0.42864523016879064,0.6003410684623726,0.1855946220439994,0.5,0.9468276471794224,18.958215713500977,0.00017049908638000488,0.9689790496105417,0.6232114467408585,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S-0.528_R-0.749,gen_openai_4o,joint,0,0,0.601704158215811,"[-1.5280013891671878, -0.7493963616249595]",258,,,,-1.5280013891671878,-0.7493963616249595,0.43271517753601074,0.26427496800108924,0.2505212057737882,0.634851617577023,0.6018117944571284,0.41627832501982437,0.6396406449330071,0.10919433012646618,0.5,0.8369880576180353,35.30531311035156,0.306400110013783,0.8680349649825889,0.5075639019300991,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S-0.272_R+0.215,gen_openai_4o,joint,0,0,0.45593656880265243,"[-1.2715400269249824, 0.214967900161632]",258,,,,-1.2715400269249824,0.214967900161632,0.5624385476112366,0.3462849659364362,0.33954541223099505,0.6998391060366704,0.6862185226898098,0.49480653903083177,0.6900401017808442,0.2943795153116512,0.5,0.8372396644621043,35.27275466918945,0.00039327889680862427,0.9539796922502258,0.6580338266384778,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S+0.523_R+0.125,gen_openai_4o,joint,0,0,0.17430409200730815,"[-0.47688617437647396, 0.12503962816846675]",226,,,,-0.47688617437647396,0.12503962816846675,0.9095282554626465,0.3924105131165677,0.39144438819838845,0.8499244267741723,0.847831890667649,0.46170047683643345,0.6327679917264841,0.2523334387828161,0.5,0.7903205980856981,41.206546783447266,0.3001719983294606,0.9930066485916347,0.5919448860625331,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S-0.175_R+0.235,gen_openai_4o,joint,0,0,0.42345101335355995,"[-1.1745089792472982, 0.23455221881006447]",269,,,,-1.1745089792472982,0.23455221881006447,0.59250408411026,0.3438416004460724,0.33934739888521254,0.7063314950057092,0.6970993482752934,0.48679919114083,0.6776241771924171,0.2827733962300728,0.5,0.8201589059011585,37.461524963378906,0.29385023284703493,0.9432963206558078,0.6167664670658682,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S-0.006_R-0.784,gen_openai_4o,joint,0,1,0.45093766501562466,"[-1.0062262778613709, -0.7837518099367944]",259,,,,-1.0062262778613709,-0.7837518099367944,0.7602685689926147,0.3487822983563789,0.3478312812857983,0.8208439705284929,0.8186057932129167,0.42490693832083415,0.6144409165090887,0.16027989845341367,0.5,0.8814193720643712,29.34307098388672,0.21541109587997198,0.9723032139426055,0.5910493827160493,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S+0.211_R+0.348,gen_openai_4o,joint,0,1,0.30470329580452765,"[-0.7885870704660652, 0.3476826427748172]",255,,,,-0.7885870704660652,0.3476826427748172,0.9004836678504944,0.38387723483702507,0.3836813824082821,0.8726128630624447,0.8721676599269794,0.43991700224290026,0.654307674367241,0.1654433323614597,0.5,0.844742058274395,34.296897888183594,0.25740769412368536,0.8830161731427132,0.5386221294363257,0.4,1.0,1.0,0.9751209169626236,0.974803484772827,0.39004836678504945,0.38992139390913083,0.9502418339252472,main_continuous_metrics
academic_07,academic,T3,continuous_S+0.874_R-0.207,gen_openai_4o,joint,0,1,0.08571946914447241,"[-0.12630925253160774, -0.2069506990763448]",229,,,,-0.12630925253160774,-0.2069506990763448,0.7080743312835693,0.35618894515566657,0.3537362231063452,0.8020343235544454,0.7965115040047404,0.4441068601367495,0.6232771849174756,0.2090433954927728,0.5,0.8959943158253213,27.256237030029297,0.21703607682138681,0.9001633653325206,0.6030736618971914,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S+0.222_R-0.049,gen_openai_4o,joint,0,1,0.2755577656586827,"[-0.777833155195535, -0.049317749309987155]",247,,,,-0.777833155195535,-0.049317749309987155,0.6765669584274292,0.3461326086591911,0.34360933730434734,0.7692864071973443,0.7636783878822297,0.44993984739730103,0.62588621149047,0.22393333070143306,0.5,0.8620058559672594,32.00849151611328,0.2732102880254388,0.928746462856272,0.5913865546218487,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S-0.618_R-0.773,gen_openai_4o,joint,0,2,0.6338432685409421,"[-1.617727570715633, -0.7726679879118951]",252,,,,-1.617727570715633,-0.7726679879118951,0.4663563370704651,0.28276184412681815,0.26872320501582625,0.6770343930727155,0.6434208001941287,0.4176476808563678,0.6200517935409768,0.13289124902812638,0.5,0.8877124490749659,28.45244789123535,0.33874497655779123,0.9059495152265316,0.5145733969263381,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S+0.161_R-0.927,gen_openai_4o,joint,0,2,0.4421768550593758,"[-0.8392010608611726, -0.9273103842031992]",252,,,,-0.8392010608611726,-0.9273103842031992,0.8008986711502075,0.35051871864773826,0.3500432366481399,0.8448913024172271,0.8437451992719617,0.41486841874795855,0.6035569871119879,0.14104826913188773,0.5,0.8888839336842467,28.28498077392578,0.29174880776554346,0.9300756154038903,0.5561330561330561,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S+0.327_R+0.648,gen_openai_4o,joint,0,2,0.3303811375753566,"[-0.6733407721784241, 0.6479396368851479]",265,,,,-0.6733407721784241,0.6479396368851479,0.5068714618682861,0.3026995740131864,0.29048488836644576,0.7051690701486166,0.6767137327146282,0.42925815499734205,0.5760729089463559,0.21170155604567026,0.5,0.9034666784289472,26.15005111694336,0.24174873065203428,0.9674734950042286,0.5732323232323232,,,,,,,,,main_continuous_metrics
academic_07,academic,T3,continuous_S+0.390_R-0.576,gen_openai_4o,joint,0,2,0.2967075900237888,"[-0.6101367223065306, -0.5762085836872284]",231,,,,-0.6101367223065306,-0.5762085836872284,0.667382001876831,0.3140154071735552,0.3123231279844063,0.7445789972808803,0.740566342127691,0.4217355153990437,0.615733210274418,0.14947333592271322,0.5,0.8217759926849294,37.256011962890625,0.2941170437261462,0.9887626099538394,0.570217276099629,0.4,1.0,1.0,0.9168455004692078,0.9130668107747733,0.3667382001876831,0.3652267243099093,0.8336910009384155,main_continuous_metrics
academic_07,academic,T0,,gen_openai_mini,identity,0,0,0.0,,285,,,,0.0,0.0,0.8462324738502502,0.3023655312993691,0.3023198609150091,0.8317762028350466,0.8316505683464801,0.3635178913135275,0.5905536739405826,0.0,0.5,0.8173199318198429,37.82156753540039,0.0,1.0,0.0,,,,,,,,,main_continuous_metrics
academic_07,academic,T1,rational_conservative,gen_openai_mini,joint,0,0,0.35355339059327373,"[0.0, -1.0]",266,,,,0.0,-1.0,0.8573123812675476,0.37463146237741946,0.3744169904557914,0.8873332091952266,0.8868252218059861,0.42219930291710167,0.6020291099719349,0.16456879877937008,0.5,0.9173540371229056,24.01222038269043,0.32488860096782446,0.9167381299493578,0.491670873296315,,,,,,,,,main_continuous_metrics
academic_07,academic,T1,rational_conservative,gen_openai_mini,joint,0,1,0.35355339059327373,"[0.0, -1.0]",266,,,,0.0,-1.0,0.8573123812675476,0.37463146237741946,0.3744169904557914,0.8873332091952266,0.8868252218059861,0.42219930291710167,0.6020291099719349,0.16456879877937008,0.5,0.9173540371229056,24.01222038269043,0.32488860096782446,0.9167381299493578,0.491670873296315,,,,,,,,,main_continuous_metrics
